overlap_start,overlap_end,overlap_duration,agent_stime,agent_etime,customer_stime,customer_etime,initiator,file_id
84.0,85.0,1.0,72.0,85,84.0,89.0,Customer,972a9eec-e801-459f-9cfa-997f7c42ebad.json
88.0,89.0,1.0,88.0,98,84.0,89.0,Agent,972a9eec-e801-459f-9cfa-997f7c42ebad.json
97.0,98.0,1.0,88.0,98,97.0,103.0,Customer,972a9eec-e801-459f-9cfa-997f7c42ebad.json
102.0,103.0,1.0,102.0,112,97.0,103.0,Agent,972a9eec-e801-459f-9cfa-997f7c42ebad.json
10.0,11.0,1.0,10.0,20,7.5,11.0,Agent,6938c9af-5440-4fd9-a9f9-0db58e211057.json
19.0,20.0,1.0,10.0,20,19.0,22.0,Customer,6938c9af-5440-4fd9-a9f9-0db58e211057.json
21.0,22.0,1.0,21.0,30,19.0,22.0,Agent,6938c9af-5440-4fd9-a9f9-0db58e211057.json
29.0,30.0,1.0,21.0,30,29.0,35.0,Customer,6938c9af-5440-4fd9-a9f9-0db58e211057.json
34.5,35.0,0.5,34.5,44,29.0,35.0,Agent,6938c9af-5440-4fd9-a9f9-0db58e211057.json
43.0,44.0,1.0,34.5,44,43.0,48.0,Customer,6938c9af-5440-4fd9-a9f9-0db58e211057.json
47.0,48.0,1.0,47.0,50,43.0,48.0,Agent,6938c9af-5440-4fd9-a9f9-0db58e211057.json
49.0,50.0,1.0,47.0,50,49.0,54.0,Customer,6938c9af-5440-4fd9-a9f9-0db58e211057.json
53.0,54.0,1.0,53.0,60,49.0,54.0,Agent,6938c9af-5440-4fd9-a9f9-0db58e211057.json
59.0,60.0,1.0,53.0,60,59.0,61.0,Customer,6938c9af-5440-4fd9-a9f9-0db58e211057.json
60.0,61.0,1.0,60.0,64,59.0,61.0,Agent,6938c9af-5440-4fd9-a9f9-0db58e211057.json
8.0,9.0,1.0,8.0,19,5.5,9.0,Agent,300337bc-7a64-491d-932a-16c6d05d16a2.json
21.0,22.0,1.0,21.0,30,19.5,22.0,Agent,300337bc-7a64-491d-932a-16c6d05d16a2.json
33.0,34.0,1.0,33.0,44,30.5,34.0,Agent,300337bc-7a64-491d-932a-16c6d05d16a2.json
48.0,49.0,1.0,48.0,56,44.5,49.0,Agent,300337bc-7a64-491d-932a-16c6d05d16a2.json
59.0,60.0,1.0,59.0,66,56.5,60.0,Agent,300337bc-7a64-491d-932a-16c6d05d16a2.json
81.0,82.0,1.0,81.0,89,78.5,82.0,Agent,300337bc-7a64-491d-932a-16c6d05d16a2.json
11.0,12.0,1.0,11.0,23,8.0,12.0,Agent,137ccf2a-5b72-447c-a94c-7f3683ac4671.json
22.0,23.0,1.0,11.0,23,22.0,26.0,Customer,137ccf2a-5b72-447c-a94c-7f3683ac4671.json
25.0,26.0,1.0,25.0,33,22.0,26.0,Agent,137ccf2a-5b72-447c-a94c-7f3683ac4671.json
32.0,33.0,1.0,25.0,33,32.0,37.0,Customer,137ccf2a-5b72-447c-a94c-7f3683ac4671.json
36.0,37.0,1.0,36.0,48,32.0,37.0,Agent,137ccf2a-5b72-447c-a94c-7f3683ac4671.json
53.0,54.0,1.0,53.0,59,49.0,54.0,Agent,137ccf2a-5b72-447c-a94c-7f3683ac4671.json
62.0,63.0,1.0,62.0,70,60.0,63.0,Agent,137ccf2a-5b72-447c-a94c-7f3683ac4671.json
74.0,75.0,1.0,74.0,80,71.0,75.0,Agent,137ccf2a-5b72-447c-a94c-7f3683ac4671.json
83.0,84.0,1.0,83.0,87,81.0,84.0,Agent,137ccf2a-5b72-447c-a94c-7f3683ac4671.json
24.5,25.0,0.5,18.0,25,24.5,27.0,Customer,5048a566-147f-4d6e-8c1d-73ae83df5afc.json
35.0,36.0,1.0,27.0,36,35.0,39.0,Customer,5048a566-147f-4d6e-8c1d-73ae83df5afc.json
38.0,39.0,1.0,38.0,45,35.0,39.0,Agent,5048a566-147f-4d6e-8c1d-73ae83df5afc.json
44.0,45.0,1.0,38.0,45,44.0,47.0,Customer,5048a566-147f-4d6e-8c1d-73ae83df5afc.json
46.0,47.0,1.0,46.0,50,44.0,47.0,Agent,5048a566-147f-4d6e-8c1d-73ae83df5afc.json
53.0,54.0,1.0,53.0,58,50.0,54.0,Agent,5048a566-147f-4d6e-8c1d-73ae83df5afc.json
10.0,11.0,1.0,10.0,20,8.5,11.0,Agent,171ab2df-da45-49bc-9a7f-e2b0978c6972.json
24.0,25.0,1.0,24.0,34,21.0,25.0,Agent,171ab2df-da45-49bc-9a7f-e2b0978c6972.json
10.0,11.0,1.0,10.0,19,7.5,11.0,Agent,e4ab6a0c-49a4-41a7-9448-f48c5ff25d87.json
21.0,22.0,1.0,21.0,28,19.5,22.0,Agent,e4ab6a0c-49a4-41a7-9448-f48c5ff25d87.json
31.0,32.0,1.0,31.0,39,29.0,32.0,Agent,e4ab6a0c-49a4-41a7-9448-f48c5ff25d87.json
42.0,43.0,1.0,42.0,49,40.0,43.0,Agent,e4ab6a0c-49a4-41a7-9448-f48c5ff25d87.json
48.0,49.0,1.0,42.0,49,48.0,52.0,Customer,e4ab6a0c-49a4-41a7-9448-f48c5ff25d87.json
12.0,13.0,1.0,12.0,25,8.0,13.0,Agent,c57d3c77-c912-4da9-86ab-25996b9ea07a.json
28.0,29.0,1.0,28.0,36,26.0,29.0,Agent,c57d3c77-c912-4da9-86ab-25996b9ea07a.json
40.0,41.0,1.0,40.0,52,37.0,41.0,Agent,c57d3c77-c912-4da9-86ab-25996b9ea07a.json
56.0,57.0,1.0,56.0,66,53.0,57.0,Agent,c57d3c77-c912-4da9-86ab-25996b9ea07a.json
69.0,70.0,1.0,69.0,80,67.0,70.0,Agent,c57d3c77-c912-4da9-86ab-25996b9ea07a.json
83.0,84.0,1.0,83.0,87,81.0,84.0,Agent,c57d3c77-c912-4da9-86ab-25996b9ea07a.json
6.5,7.0,0.5,0.0,7,6.5,11.0,Customer,a76b5b3b-4e50-4e54-9a9e-9bbf6454f743.json
10.0,11.0,1.0,10.0,20,6.5,11.0,Agent,a76b5b3b-4e50-4e54-9a9e-9bbf6454f743.json
19.0,20.0,1.0,10.0,20,19.0,25.0,Customer,a76b5b3b-4e50-4e54-9a9e-9bbf6454f743.json
24.0,25.0,1.0,24.0,31,19.0,25.0,Agent,a76b5b3b-4e50-4e54-9a9e-9bbf6454f743.json
30.5,31.0,0.5,24.0,31,30.5,36.0,Customer,a76b5b3b-4e50-4e54-9a9e-9bbf6454f743.json
35.0,36.0,1.0,35.0,43,30.5,36.0,Agent,a76b5b3b-4e50-4e54-9a9e-9bbf6454f743.json
42.0,43.0,1.0,35.0,43,42.0,49.0,Customer,a76b5b3b-4e50-4e54-9a9e-9bbf6454f743.json
48.0,49.0,1.0,48.0,55,42.0,49.0,Agent,a76b5b3b-4e50-4e54-9a9e-9bbf6454f743.json
54.0,55.0,1.0,48.0,55,54.0,60.0,Customer,a76b5b3b-4e50-4e54-9a9e-9bbf6454f743.json
59.0,60.0,1.0,59.0,66,54.0,60.0,Agent,a76b5b3b-4e50-4e54-9a9e-9bbf6454f743.json
65.0,66.0,1.0,59.0,66,65.0,70.0,Customer,a76b5b3b-4e50-4e54-9a9e-9bbf6454f743.json
69.0,70.0,1.0,69.0,76,65.0,70.0,Agent,a76b5b3b-4e50-4e54-9a9e-9bbf6454f743.json
75.0,76.0,1.0,69.0,76,75.0,79.0,Customer,a76b5b3b-4e50-4e54-9a9e-9bbf6454f743.json
78.0,79.0,1.0,78.0,80,75.0,79.0,Agent,a76b5b3b-4e50-4e54-9a9e-9bbf6454f743.json
11.0,12.0,1.0,11.0,19,8.0,12.0,Agent,a7740050-a728-4577-9fe8-d6edd5458599.json
23.0,24.0,1.0,23.0,31,20.0,24.0,Agent,a7740050-a728-4577-9fe8-d6edd5458599.json
35.0,36.0,1.0,35.0,45,32.0,36.0,Agent,a7740050-a728-4577-9fe8-d6edd5458599.json
49.0,50.0,1.0,49.0,59,46.0,50.0,Agent,a7740050-a728-4577-9fe8-d6edd5458599.json
61.0,62.0,1.0,61.0,68,60.0,62.0,Agent,a7740050-a728-4577-9fe8-d6edd5458599.json
70.0,71.0,1.0,70.0,78,69.0,71.0,Agent,a7740050-a728-4577-9fe8-d6edd5458599.json
80.0,81.0,1.0,80.0,85,79.0,81.0,Agent,a7740050-a728-4577-9fe8-d6edd5458599.json
9.0,10.0,1.0,9.0,15,6.0,10.0,Agent,1f20a811-7d15-4fc0-b718-effedcc09c13.json
19.0,20.0,1.0,19.0,30,16.0,20.0,Agent,1f20a811-7d15-4fc0-b718-effedcc09c13.json
34.0,35.0,1.0,34.0,40,31.0,35.0,Agent,1f20a811-7d15-4fc0-b718-effedcc09c13.json
44.0,45.0,1.0,44.0,55,41.0,45.0,Agent,1f20a811-7d15-4fc0-b718-effedcc09c13.json
74.0,75.0,1.0,74.0,82,71.0,75.0,Agent,1f20a811-7d15-4fc0-b718-effedcc09c13.json
6.5,7.0,0.5,0.0,7,6.5,12.0,Customer,20690906-b8d4-40c5-8474-9127c47b1299.json
10.0,12.0,2.0,10.0,18,6.5,12.0,Agent,20690906-b8d4-40c5-8474-9127c47b1299.json
17.0,18.0,1.0,10.0,18,17.0,23.0,Customer,20690906-b8d4-40c5-8474-9127c47b1299.json
22.0,23.0,1.0,22.0,31,17.0,23.0,Agent,20690906-b8d4-40c5-8474-9127c47b1299.json
30.0,31.0,1.0,22.0,31,30.0,34.0,Customer,20690906-b8d4-40c5-8474-9127c47b1299.json
33.0,34.0,1.0,33.0,42,30.0,34.0,Agent,20690906-b8d4-40c5-8474-9127c47b1299.json
41.0,42.0,1.0,33.0,42,41.0,47.0,Customer,20690906-b8d4-40c5-8474-9127c47b1299.json
46.0,47.0,1.0,46.0,55,41.0,47.0,Agent,20690906-b8d4-40c5-8474-9127c47b1299.json
54.0,55.0,1.0,46.0,55,54.0,60.0,Customer,20690906-b8d4-40c5-8474-9127c47b1299.json
59.0,60.0,1.0,59.0,66,54.0,60.0,Agent,20690906-b8d4-40c5-8474-9127c47b1299.json
65.0,66.0,1.0,59.0,66,65.0,71.0,Customer,20690906-b8d4-40c5-8474-9127c47b1299.json
70.0,71.0,1.0,70.0,77,65.0,71.0,Agent,20690906-b8d4-40c5-8474-9127c47b1299.json
76.0,77.0,1.0,70.0,77,76.0,80.0,Customer,20690906-b8d4-40c5-8474-9127c47b1299.json
79.0,80.0,1.0,79.0,84,76.0,80.0,Agent,20690906-b8d4-40c5-8474-9127c47b1299.json
22.0,23.0,1.0,22.0,27,19.5,23.0,Agent,833dd6d6-87a7-4fe6-9249-9556c7d92c2f.json
44.0,45.0,1.0,31.5,45,44.0,49.0,Customer,833dd6d6-87a7-4fe6-9249-9556c7d92c2f.json
12.0,13.0,1.0,12.0,22,9.0,13.0,Agent,5a19fa85-a36e-446a-9eee-0cc131345156.json
26.0,27.0,1.0,26.0,34,23.0,27.0,Agent,5a19fa85-a36e-446a-9eee-0cc131345156.json
39.0,40.0,1.0,39.0,50,35.0,40.0,Agent,5a19fa85-a36e-446a-9eee-0cc131345156.json
53.0,54.0,1.0,53.0,59,51.0,54.0,Agent,5a19fa85-a36e-446a-9eee-0cc131345156.json
62.0,63.0,1.0,62.0,68,60.0,63.0,Agent,5a19fa85-a36e-446a-9eee-0cc131345156.json
67.0,68.0,1.0,62.0,68,67.0,71.0,Customer,5a19fa85-a36e-446a-9eee-0cc131345156.json
70.0,71.0,1.0,70.0,76,67.0,71.0,Agent,5a19fa85-a36e-446a-9eee-0cc131345156.json
75.0,76.0,1.0,70.0,76,75.0,78.0,Customer,5a19fa85-a36e-446a-9eee-0cc131345156.json
10.0,11.0,1.0,10.0,16,7.5,11.0,Agent,2f279983-ea96-4c10-a09d-4b607de21a38.json
15.5,16.0,0.5,10.0,16,15.5,19.0,Customer,2f279983-ea96-4c10-a09d-4b607de21a38.json
18.0,19.0,1.0,18.0,24,15.5,19.0,Agent,2f279983-ea96-4c10-a09d-4b607de21a38.json
27.0,28.0,1.0,27.0,32,24.5,28.0,Agent,2f279983-ea96-4c10-a09d-4b607de21a38.json
34.0,35.0,1.0,34.0,40,32.5,35.0,Agent,2f279983-ea96-4c10-a09d-4b607de21a38.json
43.0,44.0,1.0,43.0,48,40.5,44.0,Agent,2f279983-ea96-4c10-a09d-4b607de21a38.json
51.0,52.0,1.0,51.0,56,48.5,52.0,Agent,2f279983-ea96-4c10-a09d-4b607de21a38.json
58.0,59.0,1.0,58.0,61,56.5,59.0,Agent,2f279983-ea96-4c10-a09d-4b607de21a38.json
11.0,12.0,1.0,11.0,24,9.0,12.0,Agent,9865a47f-a7bd-4915-b7df-e7e40fe87d3c.json
26.0,27.0,1.0,26.0,36,25.0,27.0,Agent,9865a47f-a7bd-4915-b7df-e7e40fe87d3c.json
39.0,40.0,1.0,39.0,52,37.0,40.0,Agent,9865a47f-a7bd-4915-b7df-e7e40fe87d3c.json
57.0,58.0,1.0,57.0,66,53.0,58.0,Agent,9865a47f-a7bd-4915-b7df-e7e40fe87d3c.json
70.0,71.0,1.0,70.0,82,67.0,71.0,Agent,9865a47f-a7bd-4915-b7df-e7e40fe87d3c.json
87.0,88.0,1.0,87.0,96,83.0,88.0,Agent,9865a47f-a7bd-4915-b7df-e7e40fe87d3c.json
101.0,102.0,1.0,101.0,108,97.0,102.0,Agent,9865a47f-a7bd-4915-b7df-e7e40fe87d3c.json
12.0,13.0,1.0,12.0,22,8.0,13.0,Agent,54026bce-9be0-459f-bfd3-e61150b2e9b7.json
25.0,26.0,1.0,25.0,32,23.0,26.0,Agent,54026bce-9be0-459f-bfd3-e61150b2e9b7.json
35.0,36.0,1.0,35.0,48,33.0,36.0,Agent,54026bce-9be0-459f-bfd3-e61150b2e9b7.json
52.0,53.0,1.0,52.0,59,49.0,53.0,Agent,54026bce-9be0-459f-bfd3-e61150b2e9b7.json
63.0,64.0,1.0,63.0,74,60.0,64.0,Agent,54026bce-9be0-459f-bfd3-e61150b2e9b7.json
77.0,78.0,1.0,77.0,85,75.0,78.0,Agent,54026bce-9be0-459f-bfd3-e61150b2e9b7.json
10.0,11.0,1.0,10.0,21,7.0,11.0,Agent,214c92cc-3141-404d-8224-c1b05acc345c.json
23.0,24.0,1.0,23.0,38,21.0,24.0,Agent,214c92cc-3141-404d-8224-c1b05acc345c.json
37.0,38.0,1.0,23.0,38,37.0,41.0,Customer,214c92cc-3141-404d-8224-c1b05acc345c.json
40.0,41.0,1.0,40.0,54,37.0,41.0,Agent,214c92cc-3141-404d-8224-c1b05acc345c.json
53.0,54.0,1.0,40.0,54,53.0,58.0,Customer,214c92cc-3141-404d-8224-c1b05acc345c.json
57.0,58.0,1.0,57.0,72,53.0,58.0,Agent,214c92cc-3141-404d-8224-c1b05acc345c.json
71.0,72.0,1.0,57.0,72,71.0,75.0,Customer,214c92cc-3141-404d-8224-c1b05acc345c.json
74.0,75.0,1.0,74.0,89,71.0,75.0,Agent,214c92cc-3141-404d-8224-c1b05acc345c.json
88.0,89.0,1.0,74.0,89,88.0,92.0,Customer,214c92cc-3141-404d-8224-c1b05acc345c.json
91.0,92.0,1.0,91.0,104,88.0,92.0,Agent,214c92cc-3141-404d-8224-c1b05acc345c.json
103.0,104.0,1.0,91.0,104,103.0,107.0,Customer,214c92cc-3141-404d-8224-c1b05acc345c.json
106.0,107.0,1.0,106.0,113,103.0,107.0,Agent,214c92cc-3141-404d-8224-c1b05acc345c.json
13.0,14.0,1.0,13.0,23,9.0,14.0,Agent,55f06ad3-1c58-4853-8bbb-34b7b97bcbd7.json
26.0,27.0,1.0,26.0,36,24.0,27.0,Agent,55f06ad3-1c58-4853-8bbb-34b7b97bcbd7.json
41.0,42.0,1.0,41.0,50,37.0,42.0,Agent,55f06ad3-1c58-4853-8bbb-34b7b97bcbd7.json
55.0,56.0,1.0,55.0,65,51.0,56.0,Agent,55f06ad3-1c58-4853-8bbb-34b7b97bcbd7.json
10.0,11.0,1.0,10.0,22,7.5,11.0,Agent,d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec.json
24.0,25.0,1.0,24.0,31,22.5,25.0,Agent,d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec.json
33.0,34.0,1.0,33.0,43,31.5,34.0,Agent,d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec.json
47.0,48.0,1.0,47.0,56,43.5,48.0,Agent,d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec.json
58.5,59.0,0.5,58.5,65,56.5,59.0,Agent,d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec.json
67.0,68.0,1.0,67.0,75,66.0,68.0,Agent,d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec.json
8.0,9.0,1.0,8.0,14,5.2,9.0,Agent,2ea925db-df94-4d9b-bd72-6c227742569d.json
17.0,18.0,1.0,17.0,27,14.2,18.0,Agent,2ea925db-df94-4d9b-bd72-6c227742569d.json
30.0,31.0,1.0,30.0,40,27.5,31.0,Agent,2ea925db-df94-4d9b-bd72-6c227742569d.json
39.2,40.0,0.7999999999999972,30.0,40,39.2,45.0,Customer,2ea925db-df94-4d9b-bd72-6c227742569d.json
44.0,45.0,1.0,44.0,54,39.2,45.0,Agent,2ea925db-df94-4d9b-bd72-6c227742569d.json
53.5,54.0,0.5,44.0,54,53.5,58.0,Customer,2ea925db-df94-4d9b-bd72-6c227742569d.json
57.5,58.0,0.5,57.5,67,53.5,58.0,Agent,2ea925db-df94-4d9b-bd72-6c227742569d.json
66.0,67.0,1.0,57.5,67,66.0,70.0,Customer,2ea925db-df94-4d9b-bd72-6c227742569d.json
69.0,70.0,1.0,69.0,79,66.0,70.0,Agent,2ea925db-df94-4d9b-bd72-6c227742569d.json
78.5,79.0,0.5,69.0,79,78.5,83.0,Customer,2ea925db-df94-4d9b-bd72-6c227742569d.json
82.0,83.0,1.0,82.0,88,78.5,83.0,Agent,2ea925db-df94-4d9b-bd72-6c227742569d.json
4.5,5.0,0.5,0.0,5,4.5,9.0,Customer,391b2314-8da8-4e6f-9171-ebb33cb39083.json
8.0,9.0,1.0,8.0,19,4.5,9.0,Agent,391b2314-8da8-4e6f-9171-ebb33cb39083.json
18.5,19.0,0.5,8.0,19,18.5,21.0,Customer,391b2314-8da8-4e6f-9171-ebb33cb39083.json
20.0,21.0,1.0,20.0,27,18.5,21.0,Agent,391b2314-8da8-4e6f-9171-ebb33cb39083.json
26.0,27.0,1.0,20.0,27,26.0,30.0,Customer,391b2314-8da8-4e6f-9171-ebb33cb39083.json
29.0,30.0,1.0,29.0,39,26.0,30.0,Agent,391b2314-8da8-4e6f-9171-ebb33cb39083.json
38.0,39.0,1.0,29.0,39,38.0,42.0,Customer,391b2314-8da8-4e6f-9171-ebb33cb39083.json
41.0,42.0,1.0,41.0,51,38.0,42.0,Agent,391b2314-8da8-4e6f-9171-ebb33cb39083.json
50.0,51.0,1.0,41.0,51,50.0,54.0,Customer,391b2314-8da8-4e6f-9171-ebb33cb39083.json
53.0,54.0,1.0,53.0,62,50.0,54.0,Agent,391b2314-8da8-4e6f-9171-ebb33cb39083.json
61.0,62.0,1.0,53.0,62,61.0,64.0,Customer,391b2314-8da8-4e6f-9171-ebb33cb39083.json
63.0,64.0,1.0,63.0,73,61.0,64.0,Agent,391b2314-8da8-4e6f-9171-ebb33cb39083.json
72.0,73.0,1.0,63.0,73,72.0,76.0,Customer,391b2314-8da8-4e6f-9171-ebb33cb39083.json
75.0,76.0,1.0,75.0,80,72.0,76.0,Agent,391b2314-8da8-4e6f-9171-ebb33cb39083.json
6.5,7.0,0.5,0.0,7,6.5,10.0,Customer,3e43ed42-da47-46ac-bb54-ec9c5f799124.json
9.0,10.0,1.0,9.0,19,6.5,10.0,Agent,3e43ed42-da47-46ac-bb54-ec9c5f799124.json
18.0,19.0,1.0,9.0,19,18.0,22.0,Customer,3e43ed42-da47-46ac-bb54-ec9c5f799124.json
21.0,22.0,1.0,21.0,32,18.0,22.0,Agent,3e43ed42-da47-46ac-bb54-ec9c5f799124.json
31.0,32.0,1.0,21.0,32,31.0,36.0,Customer,3e43ed42-da47-46ac-bb54-ec9c5f799124.json
35.0,36.0,1.0,35.0,45,31.0,36.0,Agent,3e43ed42-da47-46ac-bb54-ec9c5f799124.json
44.0,45.0,1.0,35.0,45,44.0,47.0,Customer,3e43ed42-da47-46ac-bb54-ec9c5f799124.json
46.0,47.0,1.0,46.0,50,44.0,47.0,Agent,3e43ed42-da47-46ac-bb54-ec9c5f799124.json
7.0,8.0,1.0,0.0,8,7.0,12.0,Customer,ecb08af4-0279-4178-a062-b82de0c701fb.json
11.0,12.0,1.0,11.0,21,7.0,12.0,Agent,ecb08af4-0279-4178-a062-b82de0c701fb.json
20.0,21.0,1.0,11.0,21,20.0,25.0,Customer,ecb08af4-0279-4178-a062-b82de0c701fb.json
24.0,25.0,1.0,24.0,31,20.0,25.0,Agent,ecb08af4-0279-4178-a062-b82de0c701fb.json
30.0,31.0,1.0,24.0,31,30.0,35.0,Customer,ecb08af4-0279-4178-a062-b82de0c701fb.json
34.0,35.0,1.0,34.0,44,30.0,35.0,Agent,ecb08af4-0279-4178-a062-b82de0c701fb.json
43.0,44.0,1.0,34.0,44,43.0,48.0,Customer,ecb08af4-0279-4178-a062-b82de0c701fb.json
47.0,48.0,1.0,47.0,56,43.0,48.0,Agent,ecb08af4-0279-4178-a062-b82de0c701fb.json
55.0,56.0,1.0,47.0,56,55.0,60.0,Customer,ecb08af4-0279-4178-a062-b82de0c701fb.json
59.0,60.0,1.0,59.0,68,55.0,60.0,Agent,ecb08af4-0279-4178-a062-b82de0c701fb.json
67.0,68.0,1.0,59.0,68,67.0,72.0,Customer,ecb08af4-0279-4178-a062-b82de0c701fb.json
71.0,72.0,1.0,71.0,80,67.0,72.0,Agent,ecb08af4-0279-4178-a062-b82de0c701fb.json
79.0,80.0,1.0,71.0,80,79.0,82.0,Customer,ecb08af4-0279-4178-a062-b82de0c701fb.json
24.0,25.0,1.0,24.0,30,22.0,25.0,Agent,966d60ed-9111-4e44-876d-6fcc3d78773e.json
49.0,50.0,1.0,49.0,57,46.0,50.0,Agent,966d60ed-9111-4e44-876d-6fcc3d78773e.json
11.0,12.0,1.0,11.0,22,9.0,12.0,Agent,a8de9746-ee32-4126-8faa-726f3b3c7da2.json
26.0,27.0,1.0,26.0,37,23.0,27.0,Agent,a8de9746-ee32-4126-8faa-726f3b3c7da2.json
41.0,42.0,1.0,41.0,52,38.0,42.0,Agent,a8de9746-ee32-4126-8faa-726f3b3c7da2.json
9.0,10.0,1.0,9.0,19,6.5,10.0,Agent,e272ea2c-dd77-40ff-aefd-9975ca157595.json
22.0,23.0,1.0,22.0,30,20.0,23.0,Agent,e272ea2c-dd77-40ff-aefd-9975ca157595.json
36.0,37.0,1.0,36.0,46,31.0,37.0,Agent,e272ea2c-dd77-40ff-aefd-9975ca157595.json
49.0,50.0,1.0,49.0,59,47.0,50.0,Agent,e272ea2c-dd77-40ff-aefd-9975ca157595.json
63.0,64.0,1.0,63.0,75,60.0,64.0,Agent,e272ea2c-dd77-40ff-aefd-9975ca157595.json
80.0,81.0,1.0,80.0,90,76.0,81.0,Agent,e272ea2c-dd77-40ff-aefd-9975ca157595.json
13.0,14.0,1.0,13.0,25,8.0,14.0,Agent,320c83b6-fb0e-4c01-b455-46152a056395.json
29.0,30.0,1.0,29.0,38,26.0,30.0,Agent,320c83b6-fb0e-4c01-b455-46152a056395.json
42.0,43.0,1.0,42.0,56,39.0,43.0,Agent,320c83b6-fb0e-4c01-b455-46152a056395.json
60.0,61.0,1.0,60.0,73,57.0,61.0,Agent,320c83b6-fb0e-4c01-b455-46152a056395.json
77.0,78.0,1.0,77.0,88,74.0,78.0,Agent,320c83b6-fb0e-4c01-b455-46152a056395.json
99.0,100.0,1.0,99.0,110,89.0,100.0,Agent,320c83b6-fb0e-4c01-b455-46152a056395.json
113.0,114.0,1.0,113.0,119,111.0,114.0,Agent,320c83b6-fb0e-4c01-b455-46152a056395.json
11.0,12.0,1.0,11.0,22,8.0,12.0,Agent,b66e19ea-ac01-4f47-a9a0-33d24b0ab438.json
25.0,26.0,1.0,25.0,35,23.0,26.0,Agent,b66e19ea-ac01-4f47-a9a0-33d24b0ab438.json
39.0,40.0,1.0,39.0,50,36.0,40.0,Agent,b66e19ea-ac01-4f47-a9a0-33d24b0ab438.json
54.0,55.0,1.0,54.0,63,51.0,55.0,Agent,b66e19ea-ac01-4f47-a9a0-33d24b0ab438.json
66.0,67.0,1.0,66.0,78,64.0,67.0,Agent,b66e19ea-ac01-4f47-a9a0-33d24b0ab438.json
81.0,82.0,1.0,81.0,85,79.0,82.0,Agent,b66e19ea-ac01-4f47-a9a0-33d24b0ab438.json
7.5,8.0,0.5,0.0,8,7.5,12.0,Customer,23091fb3-8e07-4d4c-8575-227e3467e73a.json
11.0,12.0,1.0,11.0,19,7.5,12.0,Agent,23091fb3-8e07-4d4c-8575-227e3467e73a.json
18.0,19.0,1.0,11.0,19,18.0,22.0,Customer,23091fb3-8e07-4d4c-8575-227e3467e73a.json
21.0,22.0,1.0,21.0,32,18.0,22.0,Agent,23091fb3-8e07-4d4c-8575-227e3467e73a.json
31.0,32.0,1.0,21.0,32,31.0,37.0,Customer,23091fb3-8e07-4d4c-8575-227e3467e73a.json
36.0,37.0,1.0,36.0,45,31.0,37.0,Agent,23091fb3-8e07-4d4c-8575-227e3467e73a.json
44.0,45.0,1.0,36.0,45,44.0,50.0,Customer,23091fb3-8e07-4d4c-8575-227e3467e73a.json
49.0,50.0,1.0,49.0,58,44.0,50.0,Agent,23091fb3-8e07-4d4c-8575-227e3467e73a.json
57.0,58.0,1.0,49.0,58,57.0,62.0,Customer,23091fb3-8e07-4d4c-8575-227e3467e73a.json
61.0,62.0,1.0,61.0,70,57.0,62.0,Agent,23091fb3-8e07-4d4c-8575-227e3467e73a.json
69.0,70.0,1.0,61.0,70,69.0,75.0,Customer,23091fb3-8e07-4d4c-8575-227e3467e73a.json
74.0,75.0,1.0,74.0,78,69.0,75.0,Agent,23091fb3-8e07-4d4c-8575-227e3467e73a.json
77.0,78.0,1.0,74.0,78,77.0,78.5,Customer,23091fb3-8e07-4d4c-8575-227e3467e73a.json
11.0,12.0,1.0,11.0,22,8.0,12.0,Agent,695b8667-5b26-45bb-8fbc-cc57fc8ce387.json
24.0,25.0,1.0,24.0,32,23.0,25.0,Agent,695b8667-5b26-45bb-8fbc-cc57fc8ce387.json
35.0,36.0,1.0,35.0,45,33.0,36.0,Agent,695b8667-5b26-45bb-8fbc-cc57fc8ce387.json
49.0,50.0,1.0,49.0,60,46.0,50.0,Agent,695b8667-5b26-45bb-8fbc-cc57fc8ce387.json
11.0,12.0,1.0,11.0,21,7.5,12.0,Agent,04bec80f-8614-484b-8ba2-831ff9dd03ef.json
20.0,21.0,1.0,11.0,21,20.0,23.0,Customer,04bec80f-8614-484b-8ba2-831ff9dd03ef.json
22.0,23.0,1.0,22.0,34,20.0,23.0,Agent,04bec80f-8614-484b-8ba2-831ff9dd03ef.json
33.0,34.0,1.0,22.0,34,33.0,38.0,Customer,04bec80f-8614-484b-8ba2-831ff9dd03ef.json
37.0,38.0,1.0,37.0,46,33.0,38.0,Agent,04bec80f-8614-484b-8ba2-831ff9dd03ef.json
45.0,46.0,1.0,37.0,46,45.0,50.0,Customer,04bec80f-8614-484b-8ba2-831ff9dd03ef.json
49.0,50.0,1.0,49.0,58,45.0,50.0,Agent,04bec80f-8614-484b-8ba2-831ff9dd03ef.json
57.0,58.0,1.0,49.0,58,57.0,62.0,Customer,04bec80f-8614-484b-8ba2-831ff9dd03ef.json
61.0,62.0,1.0,61.0,70,57.0,62.0,Agent,04bec80f-8614-484b-8ba2-831ff9dd03ef.json
